date,country,country_code,bond_yield_10y
2016-01-21,Germany,DE,0.455
2016-01-22,Germany,DE,0.485
2016-01-25,Germany,DE,0.477
2016-01-26,Germany,DE,0.443
2016-01-27,Germany,DE,0.445
2016-01-28,Germany,DE,0.406
2016-01-29,Germany,DE,0.334
2016-02-01,Germany,DE,0.36
2016-02-02,Germany,DE,0.314
2016-02-03,Germany,DE,0.275
2016-02-04,Germany,DE,0.308
2016-02-05,Germany,DE,0.301
2016-02-08,Germany,DE,0.225
2016-02-09,Germany,DE,0.239
2016-02-10,Germany,DE,0.25
2016-02-11,Germany,DE,0.177
2016-02-12,Germany,DE,0.265
2016-02-14,Germany,DE,0.264
2016-02-15,Germany,DE,0.24
2016-02-16,Germany,DE,0.262
2016-02-17,Germany,DE,0.275
2016-02-18,Germany,DE,0.214
2016-02-19,Germany,DE,0.205
2016-02-22,Germany,DE,0.179
2016-02-23,Germany,DE,0.185
2016-02-24,Germany,DE,0.149
2016-02-25,Germany,DE,0.137
2016-02-26,Germany,DE,0.146
2016-02-27,Germany,DE,0.146
2016-02-29,Germany,DE,0.108
2016-03-01,Germany,DE,0.15
2016-03-02,Germany,DE,0.213
2016-03-03,Germany,DE,0.171
2016-03-04,Germany,DE,0.239
2016-03-07,Germany,DE,0.218
2016-03-08,Germany,DE,0.179
2016-03-09,Germany,DE,0.238
2016-03-10,Germany,DE,0.297
2016-03-11,Germany,DE,0.28
2016-03-14,Germany,DE,0.28
2016-03-15,Germany,DE,0.316
2016-03-16,Germany,DE,0.31
2016-03-17,Germany,DE,0.233
2016-03-18,Germany,DE,0.218
2016-03-21,Germany,DE,0.231
2016-03-22,Germany,DE,0.21
2016-03-23,Germany,DE,0.198
2016-03-24,Germany,DE,0.179
2016-03-29,Germany,DE,0.141
2016-03-30,Germany,DE,0.164
2016-03-31,Germany,DE,0.156
2016-04-01,Germany,DE,0.145
2016-04-04,Germany,DE,0.128
2016-04-05,Germany,DE,0.105
2016-04-06,Germany,DE,0.116
2016-04-07,Germany,DE,0.087
2016-04-08,Germany,DE,0.097
2016-04-11,Germany,DE,0.117
2016-04-12,Germany,DE,0.16
2016-04-13,Germany,DE,0.137
2016-04-14,Germany,DE,0.163
2016-04-15,Germany,DE,0.133
2016-04-18,Germany,DE,0.17
2016-04-19,Germany,DE,0.178
2016-04-20,Germany,DE,0.15
2016-04-21,Germany,DE,0.233
2016-04-22,Germany,DE,0.232
2016-04-25,Germany,DE,0.268
2016-04-26,Germany,DE,0.302
2016-04-27,Germany,DE,0.29
2016-04-28,Germany,DE,0.249
2016-04-29,Germany,DE,0.282
2016-05-02,Germany,DE,0.275
2016-05-03,Germany,DE,0.197
2016-05-04,Germany,DE,0.204
2016-05-05,Germany,DE,0.163
2016-05-06,Germany,DE,0.146
2016-05-09,Germany,DE,0.131
2016-05-10,Germany,DE,0.121
2016-05-11,Germany,DE,0.126
2016-05-12,Germany,DE,0.154
2016-05-13,Germany,DE,0.129
2016-05-16,Germany,DE,0.141
2016-05-17,Germany,DE,0.132
2016-05-18,Germany,DE,0.163
2016-05-19,Germany,DE,0.174
2016-05-20,Germany,DE,0.171
2016-05-23,Germany,DE,0.183
2016-05-24,Germany,DE,0.176
2016-05-25,Germany,DE,0.152
2016-05-26,Germany,DE,0.144
2016-05-27,Germany,DE,0.143
2016-05-30,Germany,DE,0.167
2016-05-31,Germany,DE,0.147
2016-06-01,Germany,DE,0.134
2016-06-02,Germany,DE,0.112
2016-06-03,Germany,DE,0.074
2016-06-06,Germany,DE,0.086
2016-06-07,Germany,DE,0.055
2016-06-08,Germany,DE,0.06
2016-06-09,Germany,DE,0.037
2016-06-10,Germany,DE,0.021
2016-06-13,Germany,DE,0.03
2016-06-14,Germany,DE,-0.001
2016-06-15,Germany,DE,-0.014
2016-06-16,Germany,DE,-0.0224
2016-06-17,Germany,DE,0.02
2016-06-20,Germany,DE,0.0615
2016-06-21,Germany,DE,0.0466
2016-06-22,Germany,DE,0.0587
2016-06-23,Germany,DE,0.0988
2016-06-24,Germany,DE,-0.0517
2016-06-27,Germany,DE,-0.109
2016-06-28,Germany,DE,-0.1178
2016-06-29,Germany,DE,-0.1262
2016-06-30,Germany,DE,-0.1266
2016-07-01,Germany,DE,-0.1301
2016-07-04,Germany,DE,-0.1347
2016-07-05,Germany,DE,-0.1806
2016-07-06,Germany,DE,-0.1788
2016-07-07,Germany,DE,-0.166
2016-07-08,Germany,DE,-0.184
2016-07-11,Germany,DE,-0.1667
2016-07-12,Germany,DE,-0.0928
2016-07-13,Germany,DE,-0.1423
2016-07-14,Germany,DE,-0.129
2016-07-15,Germany,DE,0.007
2016-07-18,Germany,DE,-0.015
2016-07-19,Germany,DE,-0.025
2016-07-20,Germany,DE,-0.01
2016-07-21,Germany,DE,-0.016
2016-07-22,Germany,DE,-0.029
2016-07-25,Germany,DE,-0.04
2016-07-26,Germany,DE,-0.028
2016-07-27,Germany,DE,-0.078
2016-07-28,Germany,DE,-0.09
2016-07-29,Germany,DE,-0.12
2016-08-01,Germany,DE,-0.096
2016-08-02,Germany,DE,-0.035
2016-08-03,Germany,DE,-0.038
2016-08-04,Germany,DE,-0.094
2016-08-05,Germany,DE,-0.067
2016-08-06,Germany,DE,-0.06
2016-08-08,Germany,DE,-0.066
2016-08-09,Germany,DE,-0.076
2016-08-10,Germany,DE,-0.108
2016-08-11,Germany,DE,-0.092
2016-08-12,Germany,DE,-0.107
2016-08-13,Germany,DE,-0.096
2016-08-14,Germany,DE,-0.096
2016-08-15,Germany,DE,-0.073
2016-08-16,Germany,DE,-0.029
2016-08-17,Germany,DE,-0.049
2016-08-18,Germany,DE,-0.082
2016-08-19,Germany,DE,-0.034
2016-08-22,Germany,DE,-0.088
2016-08-23,Germany,DE,-0.093
2016-08-24,Germany,DE,-0.089
2016-08-25,Germany,DE,-0.069
2016-08-26,Germany,DE,-0.071
2016-08-29,Germany,DE,-0.081
2016-08-30,Germany,DE,-0.091
2016-08-31,Germany,DE,-0.065
2016-09-01,Germany,DE,-0.066
2016-09-02,Germany,DE,-0.042
2016-09-05,Germany,DE,-0.047
2016-09-06,Germany,DE,-0.109
2016-09-07,Germany,DE,-0.116
2016-09-08,Germany,DE,-0.062
2016-09-09,Germany,DE,0.012
2016-09-12,Germany,DE,0.037
2016-09-13,Germany,DE,0.072
2016-09-14,Germany,DE,0.022
2016-09-15,Germany,DE,0.034
2016-09-16,Germany,DE,0.007
2016-09-17,Germany,DE,0.002
2016-09-19,Germany,DE,0.018
2016-09-20,Germany,DE,-0.017
2016-09-21,Germany,DE,0.003
2016-09-22,Germany,DE,-0.095
2016-09-23,Germany,DE,-0.081
2016-09-24,Germany,DE,-0.085
2016-09-25,Germany,DE,-0.085
2016-09-26,Germany,DE,-0.115
2016-09-27,Germany,DE,-0.138
2016-09-28,Germany,DE,-0.145
2016-09-29,Germany,DE,-0.117
2016-09-30,Germany,DE,-0.12
2016-10-03,Germany,DE,-0.094
2016-10-04,Germany,DE,-0.053
2016-10-05,Germany,DE,-0.003
2016-10-06,Germany,DE,-0.017
2016-10-07,Germany,DE,0.021
2016-10-10,Germany,DE,0.057
2016-10-11,Germany,DE,0.025
2016-10-12,Germany,DE,0.068
2016-10-13,Germany,DE,0.04
2016-10-14,Germany,DE,0.059
2016-10-15,Germany,DE,0.069
2016-10-17,Germany,DE,0.056
2016-10-18,Germany,DE,0.037
2016-10-19,Germany,DE,0.031
2016-10-20,Germany,DE,0.007
2016-10-21,Germany,DE,0.004
2016-10-24,Germany,DE,0.027
2016-10-25,Germany,DE,0.031
2016-10-26,Germany,DE,0.085
2016-10-27,Germany,DE,0.17
2016-10-28,Germany,DE,0.168
2016-10-31,Germany,DE,0.163
2016-11-01,Germany,DE,0.18
2016-11-02,Germany,DE,0.131
2016-11-03,Germany,DE,0.159
2016-11-04,Germany,DE,0.135
2016-11-07,Germany,DE,0.155
2016-11-08,Germany,DE,0.188
2016-11-09,Germany,DE,0.204
2016-11-10,Germany,DE,0.275
2016-11-11,Germany,DE,0.309
2016-11-14,Germany,DE,0.319
2016-11-15,Germany,DE,0.308
2016-11-16,Germany,DE,0.298
2016-11-17,Germany,DE,0.278
2016-11-18,Germany,DE,0.272
2016-11-21,Germany,DE,0.274
2016-11-22,Germany,DE,0.221
2016-11-23,Germany,DE,0.263
2016-11-24,Germany,DE,0.259
2016-11-25,Germany,DE,0.241
2016-11-28,Germany,DE,0.205
2016-11-29,Germany,DE,0.221
2016-11-30,Germany,DE,0.274
2016-12-01,Germany,DE,0.367
2016-12-02,Germany,DE,0.28
2016-12-05,Germany,DE,0.332
2016-12-06,Germany,DE,0.368
2016-12-07,Germany,DE,0.345
2016-12-08,Germany,DE,0.382
2016-12-09,Germany,DE,0.366
2016-12-12,Germany,DE,0.399
2016-12-13,Germany,DE,0.359
2016-12-14,Germany,DE,0.301
2016-12-15,Germany,DE,0.364
2016-12-16,Germany,DE,0.315
2016-12-19,Germany,DE,0.247
2016-12-20,Germany,DE,0.268
2016-12-21,Germany,DE,0.246
2016-12-22,Germany,DE,0.261
2016-12-23,Germany,DE,0.222
2016-12-26,Germany,DE,0.222
2016-12-27,Germany,DE,0.207
2016-12-28,Germany,DE,0.196
2016-12-29,Germany,DE,0.176
2016-12-30,Germany,DE,0.208
2017-01-02,Germany,DE,0.19
2017-01-03,Germany,DE,0.266
2017-01-04,Germany,DE,0.276
2017-01-05,Germany,DE,0.244
2017-01-06,Germany,DE,0.299
2017-01-09,Germany,DE,0.278
2017-01-10,Germany,DE,0.286
2017-01-11,Germany,DE,0.251
2017-01-12,Germany,DE,0.314
2017-01-13,Germany,DE,0.34
2017-01-16,Germany,DE,0.324
2017-01-17,Germany,DE,0.319
2017-01-18,Germany,DE,0.357
2017-01-19,Germany,DE,0.381
2017-01-20,Germany,DE,0.423
2017-01-23,Germany,DE,0.364
2017-01-24,Germany,DE,0.409
2017-01-25,Germany,DE,0.465
2017-01-26,Germany,DE,0.484
2017-01-27,Germany,DE,0.463
2017-01-30,Germany,DE,0.45
2017-01-31,Germany,DE,0.437
2017-02-01,Germany,DE,0.469
2017-02-02,Germany,DE,0.426
2017-02-03,Germany,DE,0.412
2017-02-06,Germany,DE,0.37
2017-02-07,Germany,DE,0.351
2017-02-08,Germany,DE,0.296
2017-02-09,Germany,DE,0.313
2017-02-10,Germany,DE,0.314
2017-02-13,Germany,DE,0.332
2017-02-14,Germany,DE,0.367
2017-02-15,Germany,DE,0.374
2017-02-16,Germany,DE,0.351
2017-02-17,Germany,DE,0.302
2017-02-20,Germany,DE,0.297
2017-02-21,Germany,DE,0.301
2017-02-22,Germany,DE,0.279
2017-02-23,Germany,DE,0.232
2017-02-24,Germany,DE,0.182
2017-02-27,Germany,DE,0.199
2017-02-28,Germany,DE,0.208
2017-03-01,Germany,DE,0.282
2017-03-02,Germany,DE,0.325
2017-03-03,Germany,DE,0.355
2017-03-06,Germany,DE,0.34
2017-03-07,Germany,DE,0.32
2017-03-08,Germany,DE,0.369
2017-03-09,Germany,DE,0.425
2017-03-10,Germany,DE,0.484
2017-03-13,Germany,DE,0.472
2017-03-14,Germany,DE,0.448
2017-03-15,Germany,DE,0.414
2017-03-16,Germany,DE,0.449
2017-03-17,Germany,DE,0.436
2017-03-18,Germany,DE,0.434
2017-03-20,Germany,DE,0.439
2017-03-21,Germany,DE,0.459
2017-03-22,Germany,DE,0.407
2017-03-23,Germany,DE,0.431
2017-03-24,Germany,DE,0.406
2017-03-26,Germany,DE,0.403
2017-03-27,Germany,DE,0.405
2017-03-28,Germany,DE,0.389
2017-03-29,Germany,DE,0.346
2017-03-30,Germany,DE,0.342
2017-03-31,Germany,DE,0.331
2017-04-03,Germany,DE,0.279
2017-04-04,Germany,DE,0.262
2017-04-05,Germany,DE,0.26
2017-04-06,Germany,DE,0.263
2017-04-07,Germany,DE,0.228
2017-04-10,Germany,DE,0.209
2017-04-11,Germany,DE,0.206
2017-04-12,Germany,DE,0.202
2017-04-13,Germany,DE,0.189
2017-04-14,Germany,DE,0.188
2017-04-17,Germany,DE,0.188
2017-04-18,Germany,DE,0.154
2017-04-19,Germany,DE,0.207
2017-04-20,Germany,DE,0.248
2017-04-21,Germany,DE,0.253
2017-04-22,Germany,DE,0.253
2017-04-24,Germany,DE,0.332
2017-04-25,Germany,DE,0.378
2017-04-26,Germany,DE,0.358
2017-04-27,Germany,DE,0.3
2017-04-28,Germany,DE,0.324
2017-05-01,Germany,DE,0.318
2017-05-02,Germany,DE,0.328
2017-05-03,Germany,DE,0.327
2017-05-04,Germany,DE,0.399
2017-05-05,Germany,DE,0.415
2017-05-07,Germany,DE,0.424
2017-05-08,Germany,DE,0.419
2017-05-09,Germany,DE,0.431
2017-05-10,Germany,DE,0.42
2017-05-11,Germany,DE,0.431
2017-05-12,Germany,DE,0.394
2017-05-15,Germany,DE,0.419
2017-05-16,Germany,DE,0.431
2017-05-17,Germany,DE,0.378
2017-05-18,Germany,DE,0.343
2017-05-19,Germany,DE,0.376
2017-05-22,Germany,DE,0.396
2017-05-23,Germany,DE,0.412
2017-05-24,Germany,DE,0.407
2017-05-25,Germany,DE,0.366
2017-05-26,Germany,DE,0.333
2017-05-29,Germany,DE,0.301
2017-05-30,Germany,DE,0.298
2017-05-31,Germany,DE,0.311
2017-06-01,Germany,DE,0.308
2017-06-02,Germany,DE,0.273
2017-06-05,Germany,DE,0.287
2017-06-06,Germany,DE,0.258
2017-06-07,Germany,DE,0.272
2017-06-08,Germany,DE,0.256
2017-06-09,Germany,DE,0.263
2017-06-12,Germany,DE,0.245
2017-06-13,Germany,DE,0.266
2017-06-14,Germany,DE,0.227
2017-06-15,Germany,DE,0.286
2017-06-16,Germany,DE,0.277
2017-06-17,Germany,DE,0.277
2017-06-18,Germany,DE,0.277
2017-06-19,Germany,DE,0.283
2017-06-20,Germany,DE,0.259
2017-06-21,Germany,DE,0.264
2017-06-22,Germany,DE,0.254
2017-06-23,Germany,DE,0.256
2017-06-25,Germany,DE,0.258
2017-06-26,Germany,DE,0.244
2017-06-27,Germany,DE,0.368
2017-06-28,Germany,DE,0.368
2017-06-29,Germany,DE,0.451
2017-06-30,Germany,DE,0.465
2017-07-01,Germany,DE,0.467
2017-07-02,Germany,DE,0.467
2017-07-03,Germany,DE,0.474
2017-07-04,Germany,DE,0.475
2017-07-05,Germany,DE,0.469
2017-07-06,Germany,DE,0.56
2017-07-07,Germany,DE,0.573
2017-07-08,Germany,DE,0.572
2017-07-10,Germany,DE,0.543
2017-07-11,Germany,DE,0.552
2017-07-12,Germany,DE,0.579
2017-07-13,Germany,DE,0.604
2017-07-14,Germany,DE,0.594
2017-07-16,Germany,DE,0.594
2017-07-17,Germany,DE,0.579
2017-07-18,Germany,DE,0.554
2017-07-19,Germany,DE,0.541
2017-07-20,Germany,DE,0.531
2017-07-21,Germany,DE,0.505
2017-07-24,Germany,DE,0.507
2017-07-25,Germany,DE,0.563
2017-07-26,Germany,DE,0.559
2017-07-27,Germany,DE,0.535
2017-07-28,Germany,DE,0.542
2017-07-31,Germany,DE,0.533
2017-08-01,Germany,DE,0.489
2017-08-02,Germany,DE,0.488
2017-08-03,Germany,DE,0.451
2017-08-04,Germany,DE,0.471
2017-08-06,Germany,DE,0.468
2017-08-07,Germany,DE,0.458
2017-08-08,Germany,DE,0.472
2017-08-09,Germany,DE,0.425
2017-08-10,Germany,DE,0.414
2017-08-11,Germany,DE,0.385
2017-08-14,Germany,DE,0.405
2017-08-15,Germany,DE,0.432
2017-08-16,Germany,DE,0.445
2017-08-17,Germany,DE,0.423
2017-08-18,Germany,DE,0.416
2017-08-21,Germany,DE,0.404
2017-08-22,Germany,DE,0.402
2017-08-23,Germany,DE,0.377
2017-08-24,Germany,DE,0.375
2017-08-25,Germany,DE,0.38
2017-08-28,Germany,DE,0.374
2017-08-29,Germany,DE,0.343
2017-08-30,Germany,DE,0.359
2017-08-31,Germany,DE,0.359
2017-09-01,Germany,DE,0.379
2017-09-04,Germany,DE,0.368
2017-09-05,Germany,DE,0.335
2017-09-06,Germany,DE,0.347
2017-09-07,Germany,DE,0.305
2017-09-08,Germany,DE,0.312
2017-09-11,Germany,DE,0.337
2017-09-12,Germany,DE,0.402
2017-09-13,Germany,DE,0.403
2017-09-14,Germany,DE,0.415
2017-09-15,Germany,DE,0.432
2017-09-18,Germany,DE,0.456
2017-09-19,Germany,DE,0.45
2017-09-20,Germany,DE,0.442
2017-09-21,Germany,DE,0.454
2017-09-22,Germany,DE,0.447
2017-09-25,Germany,DE,0.401
2017-09-26,Germany,DE,0.407
2017-09-27,Germany,DE,0.466
2017-09-28,Germany,DE,0.476
2017-09-29,Germany,DE,0.464
2017-10-02,Germany,DE,0.453
2017-10-03,Germany,DE,0.463
2017-10-04,Germany,DE,0.453
2017-10-05,Germany,DE,0.458
2017-10-06,Germany,DE,0.46
2017-10-09,Germany,DE,0.444
2017-10-10,Germany,DE,0.442
2017-10-11,Germany,DE,0.466
2017-10-12,Germany,DE,0.446
2017-10-13,Germany,DE,0.405
2017-10-16,Germany,DE,0.37
2017-10-17,Germany,DE,0.367
2017-10-18,Germany,DE,0.406
2017-10-19,Germany,DE,0.396
2017-10-20,Germany,DE,0.455
2017-10-21,Germany,DE,0.449
2017-10-22,Germany,DE,0.449
2017-10-23,Germany,DE,0.434
2017-10-24,Germany,DE,0.478
2017-10-25,Germany,DE,0.481
2017-10-26,Germany,DE,0.417
2017-10-27,Germany,DE,0.384
2017-10-29,Germany,DE,0.391
2017-10-30,Germany,DE,0.368
2017-10-31,Germany,DE,0.364
2017-11-01,Germany,DE,0.37
2017-11-02,Germany,DE,0.371
2017-11-03,Germany,DE,0.364
2017-11-06,Germany,DE,0.337
2017-11-07,Germany,DE,0.33
2017-11-08,Germany,DE,0.329
2017-11-09,Germany,DE,0.374
2017-11-10,Germany,DE,0.41
2017-11-13,Germany,DE,0.418
2017-11-14,Germany,DE,0.398
2017-11-15,Germany,DE,0.376
2017-11-16,Germany,DE,0.375
2017-11-17,Germany,DE,0.362
2017-11-20,Germany,DE,0.362
2017-11-21,Germany,DE,0.352
2017-11-22,Germany,DE,0.35
2017-11-23,Germany,DE,0.347
2017-11-24,Germany,DE,0.361
2017-11-25,Germany,DE,0.362
2017-11-27,Germany,DE,0.343
2017-11-28,Germany,DE,0.34
2017-11-29,Germany,DE,0.387
2017-11-30,Germany,DE,0.367
2017-12-01,Germany,DE,0.307
2017-12-04,Germany,DE,0.344
2017-12-05,Germany,DE,0.317
2017-12-06,Germany,DE,0.296
2017-12-07,Germany,DE,0.295
2017-12-08,Germany,DE,0.309
2017-12-11,Germany,DE,0.293
2017-12-12,Germany,DE,0.318
2017-12-13,Germany,DE,0.314
2017-12-14,Germany,DE,0.311
2017-12-15,Germany,DE,0.302
2017-12-16,Germany,DE,0.301
2017-12-18,Germany,DE,0.308
2017-12-19,Germany,DE,0.38
2017-12-20,Germany,DE,0.404
2017-12-21,Germany,DE,0.417
2017-12-22,Germany,DE,0.422
2017-12-25,Germany,DE,0.422
2017-12-26,Germany,DE,0.422
2017-12-27,Germany,DE,0.38
2017-12-28,Germany,DE,0.423
2017-12-29,Germany,DE,0.427
2018-01-01,Germany,DE,0.426
2018-01-02,Germany,DE,0.464
2018-01-03,Germany,DE,0.439
2018-01-04,Germany,DE,0.433
2018-01-05,Germany,DE,0.44
2018-01-08,Germany,DE,0.434
2018-01-09,Germany,DE,0.466
2018-01-10,Germany,DE,0.473
2018-01-11,Germany,DE,0.518
2018-01-12,Germany,DE,0.515
2018-01-15,Germany,DE,0.587
2018-01-16,Germany,DE,0.559
2018-01-17,Germany,DE,0.562
2018-01-18,Germany,DE,0.571
2018-01-19,Germany,DE,0.568
2018-01-22,Germany,DE,0.567
2018-01-23,Germany,DE,0.56
2018-01-24,Germany,DE,0.585
2018-01-25,Germany,DE,0.609
2018-01-26,Germany,DE,0.626
2018-01-27,Germany,DE,0.632
2018-01-29,Germany,DE,0.691
2018-01-30,Germany,DE,0.685
2018-01-31,Germany,DE,0.697
2018-02-01,Germany,DE,0.721
2018-02-02,Germany,DE,0.768
2018-02-05,Germany,DE,0.735
2018-02-06,Germany,DE,0.694
2018-02-07,Germany,DE,0.744
2018-02-08,Germany,DE,0.762
2018-02-09,Germany,DE,0.747
2018-02-12,Germany,DE,0.758
2018-02-13,Germany,DE,0.75
2018-02-14,Germany,DE,0.76
2018-02-15,Germany,DE,0.765
2018-02-16,Germany,DE,0.707
2018-02-18,Germany,DE,0.707
2018-02-19,Germany,DE,0.734
2018-02-20,Germany,DE,0.737
2018-02-21,Germany,DE,0.723
2018-02-22,Germany,DE,0.708
2018-02-23,Germany,DE,0.654
2018-02-26,Germany,DE,0.653
2018-02-27,Germany,DE,0.677
2018-02-28,Germany,DE,0.654
2018-03-01,Germany,DE,0.642
2018-03-02,Germany,DE,0.647
2018-03-05,Germany,DE,0.646
2018-03-06,Germany,DE,0.676
2018-03-07,Germany,DE,0.654
2018-03-08,Germany,DE,0.63
2018-03-09,Germany,DE,0.644
2018-03-12,Germany,DE,0.635
2018-03-13,Germany,DE,0.62
2018-03-14,Germany,DE,0.592
2018-03-15,Germany,DE,0.574
2018-03-16,Germany,DE,0.571
2018-03-19,Germany,DE,0.569
2018-03-20,Germany,DE,0.584
2018-03-21,Germany,DE,0.592
2018-03-22,Germany,DE,0.529
2018-03-23,Germany,DE,0.525
2018-03-24,Germany,DE,0.528
2018-03-26,Germany,DE,0.522
2018-03-27,Germany,DE,0.502
2018-03-28,Germany,DE,0.503
2018-03-29,Germany,DE,0.493
2018-03-30,Germany,DE,0.494
2018-04-03,Germany,DE,0.502
2018-04-04,Germany,DE,0.502
2018-04-05,Germany,DE,0.526
2018-04-06,Germany,DE,0.5
2018-04-09,Germany,DE,0.505
2018-04-10,Germany,DE,0.516
2018-04-11,Germany,DE,0.501
2018-04-12,Germany,DE,0.515
2018-04-13,Germany,DE,0.511
2018-04-14,Germany,DE,0.512
2018-04-16,Germany,DE,0.524
2018-04-17,Germany,DE,0.507
2018-04-18,Germany,DE,0.532
2018-04-19,Germany,DE,0.598
2018-04-20,Germany,DE,0.59
2018-04-23,Germany,DE,0.635
2018-04-24,Germany,DE,0.629
2018-04-25,Germany,DE,0.633
2018-04-26,Germany,DE,0.595
2018-04-27,Germany,DE,0.57
2018-04-30,Germany,DE,0.562
2018-05-02,Germany,DE,0.582
2018-05-03,Germany,DE,0.534
2018-05-04,Germany,DE,0.545
2018-05-07,Germany,DE,0.53
2018-05-08,Germany,DE,0.561
2018-05-09,Germany,DE,0.56
2018-05-10,Germany,DE,0.558
2018-05-11,Germany,DE,0.559
2018-05-14,Germany,DE,0.612
2018-05-15,Germany,DE,0.647
2018-05-16,Germany,DE,0.606
2018-05-17,Germany,DE,0.637
2018-05-18,Germany,DE,0.576
2018-05-20,Germany,DE,0.57
2018-05-21,Germany,DE,0.521
2018-05-22,Germany,DE,0.56
2018-05-23,Germany,DE,0.506
2018-05-24,Germany,DE,0.47
2018-05-25,Germany,DE,0.406
2018-05-28,Germany,DE,0.345
2018-05-29,Germany,DE,0.257
2018-05-30,Germany,DE,0.37
2018-05-31,Germany,DE,0.34
2018-06-01,Germany,DE,0.385
2018-06-04,Germany,DE,0.42
2018-06-05,Germany,DE,0.387
2018-06-06,Germany,DE,0.464
2018-06-07,Germany,DE,0.478
2018-06-08,Germany,DE,0.446
2018-06-11,Germany,DE,0.494
2018-06-12,Germany,DE,0.49
2018-06-13,Germany,DE,0.484
2018-06-14,Germany,DE,0.431
2018-06-15,Germany,DE,0.403
2018-06-16,Germany,DE,0.402
2018-06-18,Germany,DE,0.4
2018-06-19,Germany,DE,0.373
2018-06-20,Germany,DE,0.377
2018-06-21,Germany,DE,0.334
2018-06-22,Germany,DE,0.336
2018-06-23,Germany,DE,0.336
2018-06-25,Germany,DE,0.327
2018-06-26,Germany,DE,0.342
2018-06-27,Germany,DE,0.324
2018-06-28,Germany,DE,0.319
2018-06-29,Germany,DE,0.303
2018-07-02,Germany,DE,0.305
2018-07-03,Germany,DE,0.293
2018-07-04,Germany,DE,0.306
2018-07-05,Germany,DE,0.297
2018-07-06,Germany,DE,0.296
2018-07-09,Germany,DE,0.302
2018-07-10,Germany,DE,0.319
2018-07-11,Germany,DE,0.311
2018-07-12,Germany,DE,0.296
2018-07-13,Germany,DE,0.284
2018-07-16,Germany,DE,0.304
2018-07-17,Germany,DE,0.346
2018-07-18,Germany,DE,0.343
2018-07-19,Germany,DE,0.332
2018-07-20,Germany,DE,0.373
2018-07-23,Germany,DE,0.408
2018-07-24,Germany,DE,0.398
2018-07-25,Germany,DE,0.396
2018-07-26,Germany,DE,0.407
2018-07-27,Germany,DE,0.405
2018-07-28,Germany,DE,0.4
2018-07-30,Germany,DE,0.447
2018-07-31,Germany,DE,0.445
2018-08-01,Germany,DE,0.478
2018-08-02,Germany,DE,0.461
2018-08-03,Germany,DE,0.41
2018-08-04,Germany,DE,0.408
2018-08-06,Germany,DE,0.392
2018-08-07,Germany,DE,0.41
2018-08-08,Germany,DE,0.399
2018-08-09,Germany,DE,0.377
2018-08-10,Germany,DE,0.321
2018-08-13,Germany,DE,0.313
2018-08-14,Germany,DE,0.328
2018-08-15,Germany,DE,0.305
2018-08-16,Germany,DE,0.32
2018-08-17,Germany,DE,0.306
2018-08-18,Germany,DE,0.312
2018-08-20,Germany,DE,0.306
2018-08-21,Germany,DE,0.335
2018-08-22,Germany,DE,0.345
2018-08-23,Germany,DE,0.341
2018-08-24,Germany,DE,0.344
2018-08-25,Germany,DE,0.35
2018-08-27,Germany,DE,0.378
2018-08-28,Germany,DE,0.381
2018-08-29,Germany,DE,0.406
2018-08-30,Germany,DE,0.346
2018-08-31,Germany,DE,0.331
2018-09-03,Germany,DE,0.337
2018-09-04,Germany,DE,0.36
2018-09-05,Germany,DE,0.382
2018-09-06,Germany,DE,0.356
2018-09-07,Germany,DE,0.391
2018-09-10,Germany,DE,0.403
2018-09-11,Germany,DE,0.43
2018-09-12,Germany,DE,0.409
2018-09-13,Germany,DE,0.424
2018-09-14,Germany,DE,0.445
2018-09-16,Germany,DE,0.414
2018-09-17,Germany,DE,0.458
2018-09-18,Germany,DE,0.482
2018-09-19,Germany,DE,0.489
2018-09-20,Germany,DE,0.472
2018-09-21,Germany,DE,0.461
2018-09-24,Germany,DE,0.509
2018-09-25,Germany,DE,0.542
2018-09-26,Germany,DE,0.524
2018-09-27,Germany,DE,0.527
2018-09-28,Germany,DE,0.472
2018-10-01,Germany,DE,0.475
2018-10-02,Germany,DE,0.423
2018-10-03,Germany,DE,0.476
2018-10-04,Germany,DE,0.53
2018-10-05,Germany,DE,0.577
2018-10-08,Germany,DE,0.527
2018-10-09,Germany,DE,0.551
2018-10-10,Germany,DE,0.555
2018-10-11,Germany,DE,0.521
2018-10-12,Germany,DE,0.498
2018-10-15,Germany,DE,0.499
2018-10-16,Germany,DE,0.491
2018-10-17,Germany,DE,0.463
2018-10-18,Germany,DE,0.414
2018-10-19,Germany,DE,0.459
2018-10-20,Germany,DE,0.444
2018-10-22,Germany,DE,0.449
2018-10-23,Germany,DE,0.41
2018-10-24,Germany,DE,0.395
2018-10-25,Germany,DE,0.399
2018-10-26,Germany,DE,0.357
2018-10-29,Germany,DE,0.381
2018-10-30,Germany,DE,0.369
2018-10-31,Germany,DE,0.386
2018-11-01,Germany,DE,0.4
2018-11-02,Germany,DE,0.426
2018-11-05,Germany,DE,0.425
2018-11-06,Germany,DE,0.432
2018-11-07,Germany,DE,0.447
2018-11-08,Germany,DE,0.459
2018-11-09,Germany,DE,0.407
2018-11-11,Germany,DE,0.408
2018-11-12,Germany,DE,0.4
2018-11-13,Germany,DE,0.41
2018-11-14,Germany,DE,0.399
